date,country,state,city,temp_min_c,temp_max_c,temp_avg_c,rainfall_mm,humidity_percent,soil_moisture,flood,cyclone_storm,heatwave,landslide,wildfire,volcanic_eruption
31-08-2020,India,Karnataka,Mysore,19.04,35.66,27.35,62.53,85.88,0.2,0,1,0,0,0,0
01-09-2020,India,Kerala,Trivandrum,20.78,36.64,28.71,29.04,80.67,0.61,0,0,0,0,0,0
02-09-2020,India,Tamil Nadu,Chennai,31.39,37.45,34.42,48.06,56.62,0.83,0,0,0,0,0,0
03-09-2020,India,Maharashtra,Mumbai,27.49,33.72,30.6,26.92,44.97,0.81,0,0,0,0,0,0
04-09-2020,India,Karnataka,Bangalore,24.15,40.97,32.56,57.82,87.11,0.64,0,0,1,0,0,0
05-09-2020,India,Maharashtra,Mumbai,20.06,28.6,24.33,19.82,67.69,0.95,0,0,0,0,0,0
06-09-2020,India,Tamil Nadu,Chennai,30.34,39.64,34.99,22.92,49.37,0.86,0,0,1,0,0,0
07-09-2020,India,Tamil Nadu,Coimbatore,29.27,39.87,34.57,72.2,92.09,0.79,1,1,1,0,0,0
08-09-2020,India,Kerala,Trivandrum,27.21,37.64,32.43,21.75,86.03,0.6,0,0,0,0,0,0
09-09-2020,India,West Bengal,Kolkata,27.34,40.5,33.92,78.9,55.66,0.61,1,0,1,0,0,0
10-09-2020,India,Tamil Nadu,Chennai,22.36,28.83,25.6,0,49.5,0.69,0,0,0,0,0,0
11-09-2020,India,Kerala,Kochi,29.07,44.54,36.81,21.72,38.65,0.44,0,0,1,0,1,0
12-09-2020,India,Kerala,Trivandrum,19.95,29.16,24.55,90.25,52.81,0.65,1,1,0,1,0,0
13-09-2020,India,Maharashtra,Pune,31.63,38.37,35,28.13,89.91,0.71,0,0,0,0,0,0
14-09-2020,India,West Bengal,Kolkata,23.1,40.95,32.02,27.91,96.76,0.58,0,0,1,0,0,0
15-09-2020,India,Maharashtra,Pune,26.69,41.35,34.02,24.77,48.98,0.53,0,0,1,0,0,0
16-09-2020,India,Karnataka,Bangalore,28.55,35.29,31.92,0,53.61,0.72,0,0,0,0,0,0
17-09-2020,India,Kerala,Trivandrum,28.59,36.2,32.39,76.62,54.1,0.36,0,0,0,0,0,0
18-09-2020,India,Maharashtra,Mumbai,30.77,44.05,37.41,38.85,65.64,0.33,0,0,1,0,0,0
19-09-2020,India,Tamil Nadu,Coimbatore,18.06,30.7,24.38,24.84,74.61,0.89,0,0,0,0,0,0
20-09-2020,India,Maharashtra,Mumbai,29.45,35.5,32.47,41.71,91.77,0.65,0,0,0,0,0,0
21-09-2020,India,Maharashtra,Mumbai,20.85,33.4,27.13,15.04,46.41,0.68,0,0,0,0,0,0
22-09-2020,India,Karnataka,Mysore,27,38.62,32.81,68.82,95.95,0.32,0,1,0,0,0,0
23-09-2020,India,Tamil Nadu,Chennai,26.41,44.04,35.23,16.94,75.55,0.57,0,0,1,0,0,0
24-09-2020,India,Kerala,Kochi,21.34,30.34,25.84,34.75,74.64,0.55,0,0,0,0,0,0
25-09-2020,India,West Bengal,Kolkata,28.68,38.69,33.69,26.61,37.55,0.62,0,0,0,0,1,0
26-09-2020,India,Tamil Nadu,Chennai,26.25,42.73,34.49,8.22,82.15,0.27,0,0,1,0,0,0
27-09-2020,India,Tamil Nadu,Coimbatore,24.29,31.01,27.65,48.13,86.15,0.31,0,0,0,0,0,0
28-09-2020,India,Maharashtra,Pune,27.49,39.4,33.44,58.32,77.42,0.27,0,0,1,0,0,0
29-09-2020,India,Tamil Nadu,Chennai,20.97,32.41,26.69,69.96,38.88,0.88,0,0,0,0,0,0
30-09-2020,India,West Bengal,Kolkata,22.2,37.77,29.99,50.6,97.69,0.29,0,0,0,0,0,0
01-10-2020,India,Kerala,Trivandrum,20.94,34.51,27.72,51.68,37.34,0.4,0,0,0,0,0,0
02-10-2020,India,Karnataka,Bangalore,29.23,39.37,34.3,35.93,44.2,0.27,0,0,1,0,0,0
03-10-2020,India,Tamil Nadu,Chennai,19.87,26.52,23.2,39.75,78.17,0.68,0,0,0,0,0,0
04-10-2020,India,Karnataka,Mysore,18.51,31.82,25.17,53.54,91.3,0.71,0,0,0,0,0,0
05-10-2020,India,West Bengal,Kolkata,29.95,45.89,37.92,17.28,47.7,0.51,0,0,1,0,0,0
06-10-2020,India,Maharashtra,Mumbai,31.87,46.13,39,44.6,94.04,0.27,0,0,1,0,0,0
07-10-2020,India,Maharashtra,Pune,19.56,29.11,24.33,132.15,86.44,0.63,1,0,0,0,0,1
08-10-2020,India,Karnataka,Bangalore,20.07,35.63,27.85,0,74.64,0.34,0,0,0,0,0,0
09-10-2020,India,Maharashtra,Mumbai,25.7,37.61,31.65,32.65,91.33,0.84,0,0,0,0,0,0
10-10-2020,India,Kerala,Trivandrum,31.29,44.77,38.03,22.09,61.58,0.8,0,0,1,0,0,0
11-10-2020,India,Tamil Nadu,Coimbatore,26.1,37.4,31.75,0,84.98,0.35,0,0,0,0,0,0
12-10-2020,India,Kerala,Kochi,29.63,38.7,34.17,0,91.04,0.42,0,0,0,0,0,0
13-10-2020,India,Kerala,Kochi,28.13,39.64,33.88,0,50.11,0.37,0,0,1,0,0,0
14-10-2020,India,West Bengal,Kolkata,28.01,44.66,36.33,47.85,87.36,0.56,0,0,1,0,0,0
15-10-2020,India,West Bengal,Kolkata,27.97,39.27,33.62,100.55,54.74,0.82,1,1,1,1,0,0
16-10-2020,India,Kerala,Kochi,22.12,29.9,26.01,61.49,76.68,0.21,0,1,0,0,0,0
17-10-2020,India,Maharashtra,Pune,21.19,33.15,27.17,32.63,45.13,0.93,0,0,0,0,0,0
18-10-2020,India,Karnataka,Bangalore,30.87,37.46,34.16,44.32,79.65,0.43,0,0,0,0,0,0
19-10-2020,India,Kerala,Trivandrum,19.85,37.63,28.74,0,44.32,0.82,0,0,0,0,0,0
20-10-2020,India,Kerala,Kochi,28.1,44.89,36.49,81.8,41.82,0.84,1,0,1,0,0,0
21-10-2020,India,Tamil Nadu,Coimbatore,27.39,38.42,32.9,23.53,92.65,0.85,0,0,0,0,0,0
22-10-2020,India,Tamil Nadu,Chennai,22.16,39.7,30.93,3.57,51.35,0.47,0,0,1,0,0,0
23-10-2020,India,Tamil Nadu,Coimbatore,30.14,44.93,37.54,82.29,36.33,0.58,1,0,1,0,1,0
24-10-2020,India,West Bengal,Kolkata,22.95,38.8,30.87,86.69,80.51,0.58,1,1,0,0,0,0
25-10-2020,India,West Bengal,Kolkata,30.39,47.23,38.81,1.55,50.81,0.37,0,0,1,0,0,0
26-10-2020,India,Karnataka,Mysore,27.28,38.75,33.01,64.9,88.56,0.56,0,1,0,0,0,0
27-10-2020,India,Maharashtra,Pune,18.93,33.96,26.44,48.47,85.71,0.74,0,0,0,0,0,0
28-10-2020,India,Maharashtra,Pune,29.94,43.5,36.72,0,42.93,0.38,0,0,1,0,0,0
29-10-2020,India,Kerala,Kochi,30.41,47.84,39.13,90.82,87.1,0.63,1,0,1,1,0,0
30-10-2020,India,Maharashtra,Mumbai,28.82,40.2,34.51,28.73,61.7,0.62,0,0,1,0,0,0
31-10-2020,India,West Bengal,Kolkata,27.73,35.72,31.73,0,65.73,0.23,0,0,0,0,0,0
01-11-2020,India,Karnataka,Bangalore,20.65,37.27,28.96,40.39,59.39,0.85,0,0,0,0,0,0
02-11-2020,India,West Bengal,Kolkata,22.54,35.32,28.93,0,59.5,0.81,0,0,0,0,0,0
03-11-2020,India,Maharashtra,Mumbai,20.46,26.93,23.7,96.26,94.52,0.78,1,0,0,0,0,0
04-11-2020,India,Maharashtra,Pune,21.49,27.91,24.7,0,63.67,0.88,0,0,0,0,0,0
05-11-2020,India,Karnataka,Bangalore,18.95,25.93,22.44,25.67,39.64,0.8,0,0,0,0,0,0
06-11-2020,India,Karnataka,Mysore,30.22,47.62,38.92,0,36.27,0.56,0,0,1,0,1,0
07-11-2020,India,West Bengal,Kolkata,21.39,37.46,29.43,0,96.66,0.32,0,0,0,0,0,0
08-11-2020,India,Tamil Nadu,Coimbatore,20.92,29.95,25.44,0,61.41,0.62,0,0,0,0,0,0
09-11-2020,India,Maharashtra,Pune,28.44,42.88,35.66,50.8,63.08,0.32,0,0,1,0,0,0
10-11-2020,India,Tamil Nadu,Coimbatore,25.07,42.44,33.75,58.76,92.91,0.2,0,0,1,0,0,0
11-11-2020,India,West Bengal,Kolkata,21.97,30.61,26.29,25.95,39.29,0.47,0,0,0,0,0,0
12-11-2020,India,Tamil Nadu,Chennai,21.39,34.54,27.96,0,41.56,0.46,0,0,0,0,0,0
13-11-2020,India,Karnataka,Bangalore,27.54,36.25,31.89,6.94,94.26,0.43,0,0,0,0,0,0
14-11-2020,India,Maharashtra,Pune,28.93,35.46,32.2,80.5,53.18,0.59,1,0,0,0,0,0
15-11-2020,India,Tamil Nadu,Coimbatore,22.69,32.54,27.62,15.13,75.64,0.38,0,0,0,0,0,0
16-11-2020,India,Kerala,Kochi,19.64,26.2,22.92,126.99,80.46,0.43,0,1,0,1,0,0
17-11-2020,India,Maharashtra,Pune,30.65,42.82,36.74,98.02,57.48,0.72,1,1,1,0,0,0
18-11-2020,India,Karnataka,Bangalore,27.94,43.42,35.68,33.38,94.04,0.44,0,0,1,0,0,0
19-11-2020,India,Kerala,Trivandrum,18.77,30.01,24.39,73.71,80.65,0.67,1,0,0,0,0,0
20-11-2020,India,Kerala,Kochi,28,44.06,36.03,64.82,64.98,0.74,0,1,1,0,0,0
21-11-2020,India,West Bengal,Kolkata,30.41,37.98,34.19,56.23,85.36,0.59,0,0,0,0,0,0
22-11-2020,India,Tamil Nadu,Chennai,26.65,39.1,32.87,0,69.02,0.51,0,0,1,0,0,0
23-11-2020,India,Maharashtra,Mumbai,18.46,36.25,27.36,36.45,62.64,0.69,0,0,0,0,0,0
24-11-2020,India,Karnataka,Bangalore,19.24,34.14,26.69,0,47.72,0.36,0,0,0,0,0,0
25-11-2020,India,West Bengal,Kolkata,23.32,37.68,30.5,0,72.12,0.25,0,0,0,0,0,0
26-11-2020,India,Maharashtra,Mumbai,21.01,31.28,26.15,25.11,77.78,0.63,0,0,0,0,0,0
27-11-2020,India,Karnataka,Mysore,27.83,35.85,31.84,33.99,52.13,0.8,0,0,0,0,0,0
28-11-2020,India,Tamil Nadu,Coimbatore,26.68,33.24,29.96,90.08,74.68,0.83,1,1,0,0,0,0
29-11-2020,India,Kerala,Kochi,21.37,27.66,24.52,82.28,49.83,0.51,0,0,0,0,0,0
30-11-2020,India,Karnataka,Mysore,18.71,32.08,25.4,50.25,39.6,0.85,0,0,0,0,0,0
01-12-2020,India,Karnataka,Mysore,21.74,34.39,28.07,33.53,68.21,0.9,0,0,0,0,0,0
02-12-2020,India,Tamil Nadu,Chennai,23.54,32,27.77,0,52.49,0.37,0,0,0,0,0,0
03-12-2020,India,Karnataka,Mysore,30.64,40.7,35.67,0,58.75,0.31,0,0,1,0,0,0
04-12-2020,India,Karnataka,Mysore,29.06,44.82,36.94,58.54,91.23,0.45,0,0,1,0,0,0
05-12-2020,India,West Bengal,Kolkata,18.49,35.88,27.18,0,67.79,0.76,0,0,0,0,0,0
06-12-2020,India,Tamil Nadu,Coimbatore,29.9,36.7,33.3,114.14,58.72,0.58,1,0,0,0,0,0
07-12-2020,India,Kerala,Trivandrum,18.33,31.58,24.95,0,65.39,0.23,0,0,0,0,0,0
08-12-2020,India,Karnataka,Bangalore,31.08,39.28,35.18,69.88,93.13,0.65,0,0,1,0,0,0
09-12-2020,India,Tamil Nadu,Coimbatore,21.62,27.79,24.7,14.2,84.97,0.34,0,0,0,0,0,0
10-12-2020,India,Karnataka,Mysore,18.16,36.15,27.15,42.23,36.15,0.82,0,0,0,0,0,0
11-12-2020,India,Kerala,Trivandrum,22.1,34.5,28.3,44.82,94.39,0.74,0,0,0,0,0,0
12-12-2020,India,Maharashtra,Pune,24.16,35.66,29.91,25.29,89.5,0.31,0,0,0,0,0,0
13-12-2020,India,Maharashtra,Mumbai,18.33,31.55,24.94,96.91,67,0.41,0,1,0,0,0,0
14-12-2020,India,Tamil Nadu,Coimbatore,28.24,34.89,31.57,129.26,40.62,0.33,0,1,0,0,0,0
15-12-2020,India,Kerala,Kochi,19.68,29.62,24.65,77.61,82.91,0.44,0,0,0,0,0,0
16-12-2020,India,Karnataka,Mysore,21.53,27.7,24.62,53.37,83.11,0.73,0,0,0,0,0,0
17-12-2020,India,West Bengal,Kolkata,25.95,37.42,31.69,83.98,87.86,0.92,1,0,0,0,0,0
18-12-2020,India,Tamil Nadu,Coimbatore,20.03,34.63,27.33,98.97,39.37,0.32,0,1,0,0,0,0
19-12-2020,India,Kerala,Trivandrum,21.12,27.53,24.33,29.42,90.74,0.91,0,0,0,0,0,0
20-12-2020,India,Karnataka,Bangalore,22.34,40.31,31.32,53.56,53.43,0.36,0,0,1,0,0,0
21-12-2020,India,West Bengal,Kolkata,29.1,37.7,33.4,53.48,36.14,0.25,0,0,0,0,1,0
22-12-2020,India,West Bengal,Kolkata,31.55,39.02,35.29,4.49,95.36,0.77,0,0,1,0,0,0
23-12-2020,India,Tamil Nadu,Chennai,28.68,40.41,34.54,24.38,54.19,0.53,0,0,1,0,0,0
24-12-2020,India,West Bengal,Kolkata,25.28,33.5,29.39,0,72.88,0.5,0,0,0,0,0,0
25-12-2020,India,Maharashtra,Mumbai,21.31,32.5,26.91,0,76.68,0.74,0,0,0,0,0,0
26-12-2020,India,West Bengal,Kolkata,27.47,38.12,32.79,45.33,57.09,0.49,0,0,0,0,0,0
27-12-2020,India,West Bengal,Kolkata,23.07,33.73,28.4,7.34,46.12,0.48,0,0,0,0,0,0
28-12-2020,India,Karnataka,Bangalore,28.87,44.45,36.66,38.86,66.37,0.81,0,0,1,0,0,0
29-12-2020,India,West Bengal,Kolkata,22.03,30.09,26.06,41.29,70.81,0.31,0,0,0,0,0,0
30-12-2020,India,Tamil Nadu,Coimbatore,31.3,45.48,38.39,6.42,90.76,0.54,0,0,1,0,0,0
31-12-2020,India,Kerala,Kochi,23.43,29.81,26.62,10.17,46.73,0.83,0,0,0,0,0,0
01-01-2021,India,Karnataka,Mysore,18.6,28.05,23.33,57.21,53.65,0.78,0,0,0,0,0,0
02-01-2021,India,Karnataka,Mysore,30.99,44.5,37.74,24.67,55.03,0.94,0,0,1,0,0,0
03-01-2021,India,Tamil Nadu,Coimbatore,20.23,36.01,28.12,0,51.39,0.89,0,0,0,0,0,0
04-01-2021,India,Kerala,Kochi,24.17,31.72,27.95,23.56,96.25,0.73,0,0,0,0,0,0
05-01-2021,India,Kerala,Kochi,25.89,42.48,34.19,0,91.55,0.61,0,0,1,0,0,0
06-01-2021,India,Karnataka,Bangalore,25.27,34.97,30.12,20.57,56.93,0.88,0,0,0,0,0,0
07-01-2021,India,Karnataka,Mysore,19.15,31.13,25.14,31.07,45.54,0.72,0,0,0,0,0,0
08-01-2021,India,Tamil Nadu,Chennai,23.96,41.45,32.71,30.83,75.71,0.79,0,0,1,0,0,0
09-01-2021,India,West Bengal,Kolkata,18.29,28.5,23.39,42.19,69.01,0.25,0,0,0,0,0,0
10-01-2021,India,Tamil Nadu,Coimbatore,27.18,40.53,33.85,96.83,36.87,0.35,0,1,1,0,1,0
11-01-2021,India,West Bengal,Kolkata,24.23,32.83,28.53,13.11,74.71,0.27,0,0,0,0,0,0
12-01-2021,India,Maharashtra,Mumbai,22.78,36.35,29.56,24,71.21,0.29,0,0,0,0,0,0
13-01-2021,India,Kerala,Trivandrum,28.73,45.66,37.2,69,46.53,0.76,0,0,1,0,0,0
14-01-2021,India,Kerala,Trivandrum,20.02,32.57,26.3,11.91,82.24,0.57,0,0,0,0,0,0
15-01-2021,India,Maharashtra,Pune,24.38,37.33,30.85,71.09,92.43,0.87,1,1,0,0,0,0
16-01-2021,India,Karnataka,Bangalore,19.68,32.75,26.22,93.6,72.62,0.59,1,1,0,0,0,0
17-01-2021,India,West Bengal,Kolkata,28.64,44.06,36.35,0,62.89,0.81,0,0,1,0,0,0
18-01-2021,India,Karnataka,Mysore,23.74,39.76,31.75,34.03,97.16,0.95,0,0,1,0,0,0
19-01-2021,India,Tamil Nadu,Coimbatore,20.7,32.61,26.65,83.32,64.17,0.46,0,0,0,0,0,0
20-01-2021,India,Karnataka,Mysore,24.08,32.72,28.4,46.35,74.75,0.82,0,0,0,0,0,0
21-01-2021,India,Karnataka,Bangalore,24.88,34.83,29.85,23.58,83.87,0.6,0,0,0,0,0,0
22-01-2021,India,Karnataka,Mysore,28.67,42.25,35.46,6.13,84.11,0.36,0,0,1,0,0,0
23-01-2021,India,Karnataka,Bangalore,20.69,30.13,25.41,14.33,83.44,0.59,0,0,0,0,0,0
24-01-2021,India,Karnataka,Mysore,26.08,40.16,33.12,55.03,91.09,0.39,0,0,1,0,0,0
25-01-2021,India,West Bengal,Kolkata,21.34,31.8,26.57,72.58,90.5,0.72,1,0,0,0,0,0
26-01-2021,India,West Bengal,Kolkata,24.68,34.55,29.61,92.66,39,0.9,1,0,0,1,0,0
27-01-2021,India,Tamil Nadu,Coimbatore,29.73,42.64,36.18,0,50.3,0.4,0,0,1,0,0,0
28-01-2021,India,Tamil Nadu,Chennai,25.59,40.8,33.19,0,49.19,0.93,0,0,1,0,0,0
29-01-2021,India,Tamil Nadu,Coimbatore,21.25,34.63,27.94,89.14,77.53,0.93,1,1,0,0,0,0
30-01-2021,India,Maharashtra,Pune,29.88,44.14,37.01,104.15,94.32,0.73,1,0,1,0,0,0
31-01-2021,India,Karnataka,Bangalore,31.89,38.32,35.1,0,47.42,0.52,0,0,0,0,0,0
01-02-2021,India,Maharashtra,Mumbai,22.94,29.88,26.41,13.19,49.5,0.44,0,0,0,0,0,0
02-02-2021,India,Kerala,Kochi,28.25,41.36,34.81,53.47,81.39,0.74,0,0,1,0,0,0
03-02-2021,India,Karnataka,Mysore,25.56,33.96,29.76,25.48,48.33,0.7,0,0,0,0,0,0
04-02-2021,India,Kerala,Kochi,28.14,44.14,36.14,13.07,77.95,0.27,0,0,1,0,0,0
05-02-2021,India,Maharashtra,Mumbai,19.16,29.21,24.19,15.91,97.31,0.76,0,0,0,0,0,0
06-02-2021,India,Kerala,Trivandrum,26.45,42.06,34.26,13.43,38.99,0.72,0,0,1,0,1,0
07-02-2021,India,Kerala,Trivandrum,27.68,35.19,31.43,114.42,79.34,0.3,0,0,0,1,0,0
08-02-2021,India,Tamil Nadu,Coimbatore,24.78,42.01,33.39,19.62,42.78,0.61,0,0,1,0,0,0
09-02-2021,India,West Bengal,Kolkata,20.79,36.93,28.86,16.24,85.68,0.52,0,0,0,0,0,0
10-02-2021,India,Maharashtra,Pune,18.01,32.01,25.01,0,77.65,0.76,0,0,0,0,0,0
11-02-2021,India,Tamil Nadu,Coimbatore,21.47,33.15,27.31,0,42.93,0.89,0,0,0,0,0,0
12-02-2021,India,Kerala,Trivandrum,29.65,40.31,34.98,44.21,78.42,0.32,0,0,1,0,0,0
13-02-2021,India,Kerala,Trivandrum,18.17,24.56,21.36,0,93.72,0.21,0,0,0,0,0,1
14-02-2021,India,West Bengal,Kolkata,31.03,37.28,34.15,11.63,89.48,0.29,0,0,0,0,0,0
15-02-2021,India,Karnataka,Mysore,21.92,30.48,26.2,11.08,94.7,0.61,0,0,0,0,0,0
16-02-2021,India,Tamil Nadu,Chennai,31.86,49.61,40.73,117.49,63.08,0.38,0,1,1,0,0,0
17-02-2021,India,Karnataka,Mysore,21.39,36.93,29.16,31.33,39.77,0.7,0,0,0,0,0,0
18-02-2021,India,Kerala,Kochi,21.56,37.66,29.61,55.68,83.54,0.7,0,0,0,0,0,0
19-02-2021,India,Kerala,Trivandrum,26.77,38.71,32.74,72.46,39.38,0.34,0,1,0,0,1,0
20-02-2021,India,Karnataka,Bangalore,18.19,33.45,25.82,67.8,40.17,0.9,0,1,0,0,0,0
21-02-2021,India,Maharashtra,Mumbai,20.89,28.57,24.73,0,80.57,0.88,0,0,0,0,0,0
22-02-2021,India,Karnataka,Bangalore,31.07,48.22,39.64,0,78.62,0.54,0,0,1,0,0,0
23-02-2021,India,West Bengal,Kolkata,30.13,38.3,34.21,0,42.88,0.46,0,0,0,0,0,0
24-02-2021,India,Karnataka,Mysore,20.44,28.97,24.71,0,45.92,0.82,0,0,0,0,0,0
25-02-2021,India,Tamil Nadu,Chennai,21.63,36.14,28.89,95.64,42.45,0.22,0,1,0,0,0,0
26-02-2021,India,Kerala,Kochi,31.57,47.04,39.31,24.63,64.26,0.85,0,0,1,0,0,0
27-02-2021,India,Maharashtra,Mumbai,20.41,32.35,26.38,60.08,44.85,0.75,0,1,0,0,0,0
28-02-2021,India,Karnataka,Bangalore,29.04,35.2,32.12,16.53,70.8,0.86,0,0,0,0,0,0
01-03-2021,India,Kerala,Trivandrum,31.03,41.41,36.22,103.11,41.45,0.47,0,0,1,1,0,0
02-03-2021,India,West Bengal,Kolkata,22.84,38.45,30.65,27.9,50.76,0.52,0,0,0,0,0,0
03-03-2021,India,Maharashtra,Mumbai,21.66,28.62,25.14,19.21,56.44,0.3,0,0,0,0,0,0
04-03-2021,India,West Bengal,Kolkata,22.33,28.71,25.52,0,38.66,0.66,0,0,0,0,0,0
05-03-2021,India,Kerala,Trivandrum,23.36,34.53,28.95,18.59,69.94,0.34,0,0,0,0,0,0
06-03-2021,India,Maharashtra,Pune,23.53,30.46,27,37.64,67.15,0.78,0,0,0,0,0,0
07-03-2021,India,Maharashtra,Pune,29.23,45.84,37.53,63.13,55.88,0.82,0,0,1,0,0,0
08-03-2021,India,Kerala,Trivandrum,19.93,26.33,23.13,0,81.45,0.45,0,0,0,0,0,0
09-03-2021,India,Tamil Nadu,Coimbatore,24.43,39.38,31.9,26.32,97.27,0.76,0,0,1,0,0,0
10-03-2021,India,Tamil Nadu,Coimbatore,21.22,33.6,27.41,0,44.71,0.35,0,0,0,0,0,0
11-03-2021,India,Tamil Nadu,Chennai,24.71,37.54,31.12,0,92.9,0.74,0,0,0,0,0,0
12-03-2021,India,Karnataka,Mysore,18.39,30.32,24.36,0,60.39,0.34,0,0,0,0,0,0
13-03-2021,India,Kerala,Trivandrum,18.05,32.84,25.45,65.15,41.44,0.61,0,1,0,0,0,0
14-03-2021,India,Tamil Nadu,Coimbatore,30.89,44.1,37.5,14.38,63.46,0.84,0,0,1,0,0,0
15-03-2021,India,Karnataka,Mysore,26.45,37.72,32.09,28.02,49.41,0.57,0,0,0,0,0,0
16-03-2021,India,West Bengal,Kolkata,27.44,42.79,35.12,85.36,61.69,0.89,1,0,1,0,0,0
17-03-2021,India,Kerala,Trivandrum,25.46,37.02,31.24,90.93,77.52,0.78,1,1,0,1,0,0
18-03-2021,India,Kerala,Trivandrum,23.52,33.77,28.65,72.36,84.14,0.9,1,0,0,0,0,0
19-03-2021,India,Maharashtra,Pune,31.58,39.29,35.43,56.79,69.59,0.56,0,0,1,0,0,0
20-03-2021,India,Kerala,Trivandrum,31.19,43.99,37.59,50.06,79.03,0.35,0,0,1,0,0,0
21-03-2021,India,Tamil Nadu,Chennai,27.66,38,32.83,39.35,56.94,0.94,0,0,0,0,0,0
22-03-2021,India,West Bengal,Kolkata,21.82,31.49,26.65,94.99,61.82,0.92,1,0,0,1,0,0
23-03-2021,India,Kerala,Trivandrum,27.51,33.75,30.63,0,49.74,0.76,0,0,0,0,0,0
24-03-2021,India,West Bengal,Kolkata,26.87,34.57,30.72,34.94,81.02,0.22,0,0,0,0,0,0
25-03-2021,India,Kerala,Trivandrum,22.56,36.22,29.39,16.59,55.65,0.93,0,0,0,0,0,0
26-03-2021,India,Karnataka,Bangalore,21.95,36.62,29.28,0,70.88,0.75,0,0,0,0,0,0
27-03-2021,India,Maharashtra,Mumbai,26.7,39.98,33.34,51.54,47.16,0.45,0,0,1,0,0,0
28-03-2021,India,Tamil Nadu,Coimbatore,30.67,38.33,34.5,55.24,42.43,0.25,0,0,0,0,0,0
29-03-2021,India,West Bengal,Kolkata,26.07,36.44,31.26,60.91,43.16,0.3,0,0,0,0,0,0
30-03-2021,India,Karnataka,Bangalore,21.68,30.33,26,39.05,37.89,0.51,0,0,0,0,0,0
31-03-2021,India,West Bengal,Kolkata,24.3,40.42,32.36,100.56,63.74,0.32,0,1,1,1,0,0
01-04-2021,India,Tamil Nadu,Coimbatore,27.68,44.88,36.28,54.53,85.41,0.51,0,0,1,0,0,0
02-04-2021,India,Maharashtra,Pune,24.51,42.02,33.26,15.01,80,0.81,0,0,1,0,0,0
03-04-2021,India,Tamil Nadu,Chennai,29.37,42.16,35.76,0,39.52,0.34,0,0,1,0,1,0
04-04-2021,India,Maharashtra,Mumbai,30.59,43.2,36.9,0,74.07,0.63,0,0,1,0,0,0
05-04-2021,India,West Bengal,Kolkata,26.15,35.51,30.83,48.42,72.74,0.55,0,0,0,0,0,0
06-04-2021,India,Tamil Nadu,Coimbatore,29.31,35.58,32.45,14.94,83.05,0.65,0,0,0,0,0,0
07-04-2021,India,Maharashtra,Pune,20.25,37.99,29.12,94.18,37.75,0.53,0,0,0,0,1,0
08-04-2021,India,Tamil Nadu,Coimbatore,20.58,30.26,25.42,120.06,66.81,0.42,0,1,0,0,0,0
09-04-2021,India,West Bengal,Kolkata,18.05,27.54,22.79,30.41,51.02,0.79,0,0,0,0,0,0
10-04-2021,India,Kerala,Trivandrum,19.77,30.39,25.08,52.76,84.88,0.65,0,0,0,0,0,0
11-04-2021,India,Kerala,Trivandrum,27.42,40.54,33.98,5.88,87.59,0.55,0,0,1,0,0,0
12-04-2021,India,Tamil Nadu,Chennai,21.83,37.92,29.87,15.42,88.91,0.91,0,0,0,0,0,0
13-04-2021,India,Karnataka,Bangalore,27.77,41.93,34.85,0,86.5,0.87,0,0,1,0,0,0
14-04-2021,India,Maharashtra,Pune,24.99,32.38,28.69,64.18,48.96,0.5,0,1,0,0,0,0
15-04-2021,India,Karnataka,Mysore,23.42,37.07,30.25,20.32,89.68,0.21,0,0,0,0,0,0
16-04-2021,India,Kerala,Trivandrum,23.58,30.08,26.83,59.36,75.35,0.44,0,0,0,0,0,0
17-04-2021,India,Kerala,Kochi,22.06,31.97,27.01,10.15,43.28,0.81,0,0,0,0,0,0
18-04-2021,India,West Bengal,Kolkata,28.24,38.22,33.23,49.5,48.23,0.56,0,0,0,0,0,0
19-04-2021,India,Maharashtra,Pune,18.39,27.1,22.74,88.13,38.55,0.42,0,0,0,0,0,0
20-04-2021,India,Kerala,Kochi,28.62,43.68,36.15,0,56.43,0.41,0,0,1,0,0,0
21-04-2021,India,Tamil Nadu,Coimbatore,30.1,40.97,35.54,35.21,67.9,0.47,0,0,1,0,0,0
22-04-2021,India,Maharashtra,Pune,24.45,40.93,32.69,93.3,80.53,0.88,1,0,1,0,0,0
23-04-2021,India,West Bengal,Kolkata,24.24,40.2,32.22,16.42,48.51,0.28,0,0,1,0,0,0
24-04-2021,India,Maharashtra,Pune,25.79,32.09,28.94,22.38,89.33,0.78,0,0,0,0,0,0
25-04-2021,India,Kerala,Kochi,24.91,36.71,30.81,0,41.7,0.71,0,0,0,0,0,0
26-04-2021,India,Kerala,Kochi,26.68,42.8,34.74,63.76,46.27,0.94,0,1,1,0,0,0
27-04-2021,India,Maharashtra,Mumbai,27.64,37.62,32.63,9.63,37.96,0.81,0,0,0,0,1,0
28-04-2021,India,Maharashtra,Mumbai,28.28,40.08,34.18,85.11,83.16,0.28,0,0,1,0,0,0
29-04-2021,India,Maharashtra,Mumbai,25.05,41.78,33.42,36.21,87,0.35,0,0,1,0,0,0
30-04-2021,India,West Bengal,Kolkata,25.92,43.6,34.76,24.3,64.98,0.26,0,0,1,0,0,0
01-05-2021,India,Kerala,Kochi,21.34,34.05,27.7,0,61.08,0.46,0,0,0,0,0,0
